segment	fivePrime	threePrime	counts
PA_vRNA	405	1998	0
PB2_vRNA	703	889	0
PB1_vRNA	406	2030	0
PA_vRNA	351	2013	0
PB2_vRNA	789	2187	1229
PA_vRNA	965	1440	1
M_vRNA	391	649	0
NP_vRNA	203	1403	1
NA_vRNA	263	1202	0
PA_vRNA	1444	1475	0
PA_vRNA	494	1882	0
NP_vRNA	306	336	0
HA_vRNA	484	1575	0
NP_vRNA	297	1051	0
HA_vRNA	1434	1480	0
PB2_vRNA	62	1142	0
PB2_vRNA	389	2180	0
PA_vRNA	485	1670	7
PA_vRNA	1016	1445	0
NA_vRNA	982	1015	0
PB1_vRNA	431	1985	0
PA_vRNA	419	1770	1
PB1_vRNA	432	2036	0
PA_vRNA	362	1947	0
PB1_vRNA	154	2072	1
PB2_vRNA	369	2016	0
PA_vRNA	657	1649	0
NP_vRNA	541	1115	0
PB1_vRNA	219	2245	0
NP_vRNA	380	1313	0
PB1_vRNA	322	2056	2
NS_vRNA	317	735	0
PA_vRNA	425	1825	1
HA_vRNA	356	1663	0
PB1_vRNA	272	1958	0
PB1_vRNA	242	2150	49
HA_vRNA	876	921	0
NA_vRNA	785	1061	0
NP_vRNA	220	262	1
PB2_vRNA	491	1977	56
PB2_vRNA	456	1977	0
HA_vRNA	824	1252	1
PB1_vRNA	261	2206	1
PB1_vRNA	368	385	2700
NP_vRNA	969	1002	0
PB2_vRNA	559	1858	0
PB2_vRNA	423	2037	0
PA_vRNA	209	2054	3
NA_vRNA	331	1198	0
PB1_vRNA	307	2153	17
PB1_vRNA	438	1967	0
PB1_vRNA	971	1155	1
PA_vRNA	579	1691	0
PB2_vRNA	505	1910	1
PB2_vRNA	1750	1788	3
PB2_vRNA	343	2078	0
NA_vRNA	364	500	0
PA_vRNA	245	924	0
NP_vRNA	429	1152	2
PA_vRNA	1159	1711	0
PB2_vRNA	226	2182	0
PB2_vRNA	494	599	0
PA_vRNA	367	2059	0
HA_vRNA	367	1534	1
PB2_vRNA	802	1538	0
NA_vRNA	522	1086	0
PA_vRNA	367	1427	0
PB2_vRNA	349	2078	0
PB1_vRNA	307	2151	3
PB2_vRNA	349	2050	0
PA_vRNA	263	2075	0
PA_vRNA	171	1642	0
PA_vRNA	511	1824	0
PA_vRNA	1170	1489	0
PA_vRNA	511	1833	0
PB2_vRNA	210	287	0
PB1_vRNA	309	2243	3
NA_vRNA	194	295	1
PB2_vRNA	408	2024	0
HA_vRNA	163	860	1
PA_vRNA	77	1783	1
M_vRNA	263	537	0
PA_vRNA	359	2024	1
PA_vRNA	304	2034	1
NA_vRNA	454	1089	2
PB1_vRNA	232	2174	2
NA_vRNA	451	1076	0
HA_vRNA	436	664	0
HA_vRNA	776	830	0
PB1_vRNA	216	698	0
HA_vRNA	329	1522	0
PA_vRNA	253	1871	0
PA_vRNA	159	1973	0
NA_vRNA	341	375	2
HA_vRNA	381	1579	0
NP_vRNA	417	471	0
PB1_vRNA	225	844	0
NS_vRNA	664	832	0
PB2_vRNA	279	2185	0
PB2_vRNA	331	2050	0
PB1_vRNA	986	1096	1
PA_vRNA	259	1924	0
PA_vRNA	304	1876	0
PB2_vRNA	508	2044	0
PB2_vRNA	491	2034	0
PB2_vRNA	583	1510	0
HA_vRNA	409	1510	0
PB1_vRNA	338	2150	1
PA_vRNA	296	656	0
NP_vRNA	633	737	0
PA_vRNA	528	1463	0
PB1_vRNA	622	1809	0
PB2_vRNA	238	2213	0
PA_vRNA	636	2183	4
PB2_vRNA	957	1027	0
PA_vRNA	665	1726	3
NP_vRNA	503	1089	0
NA_vRNA	215	1130	0
NA_vRNA	567	1136	0
NA_vRNA	367	978	0
NA_vRNA	763	936	2
PB2_vRNA	706	783	0
PA_vRNA	620	1701	0
PA_vRNA	412	686	0
NA_vRNA	402	1315	0
PA_vRNA	568	1152	2
PB1_vRNA	448	1978	0
NP_vRNA	163	327	0
PA_vRNA	511	1804	0
PB2_vRNA	312	2099	0
PB1_vRNA	198	2134	0
PA_vRNA	182	2135	0
PA_vRNA	401	926	0
PA_vRNA	1694	1733	0
PA_vRNA	420	2000	0
PA_vRNA	432	1840	1
PA_vRNA	1860	1894	0
PB2_vRNA	576	1894	1
NA_vRNA	229	1302	2
NS_vRNA	737	771	0
PB2_vRNA	461	1943	0
NA_vRNA	643	938	0
M_vRNA	230	409	1
HA_vRNA	820	1052	1
PA_vRNA	808	869	0
PB1_vRNA	398	2051	3
PA_vRNA	255	1963	0
PB2_vRNA	262	306	0
NP_vRNA	458	643	0
PA_vRNA	519	1740	0
PA_vRNA	536	1821	1
PB1_vRNA	649	2207	1
NP_vRNA	815	1227	0
PB1_vRNA	447	2207	0
PA_vRNA	575	1909	0
PB1_vRNA	293	2150	0
HA_vRNA	893	1014	0
PA_vRNA	292	2004	0
PB2_vRNA	609	895	1
NA_vRNA	533	790	0
PB1_vRNA	262	2141	0
PB2_vRNA	246	2182	0
NA_vRNA	560	1134	0
PA_vRNA	232	1951	0
HA_vRNA	207	1190	0
PB2_vRNA	285	2149	0
NP_vRNA	726	778	2
M_vRNA	425	645	0
PA_vRNA	235	2033	6
PA_vRNA	575	1772	0
PB1_vRNA	280	2167	1
PB2_vRNA	516	1857	0
PB2_vRNA	689	1875	0
PB2_vRNA	636	1920	0
PA_vRNA	972	1504	0
PA_vRNA	409	1941	0
NA_vRNA	318	1067	0
PB2_vRNA	241	2166	12
PB2_vRNA	278	2030	0
PB1_vRNA	373	1657	3
PA_vRNA	259	2043	0
PB2_vRNA	230	2182	0
NA_vRNA	1073	1093	0
NP_vRNA	635	867	0
PB1_vRNA	127	1844	2
PB1_vRNA	515	1879	1
PB2_vRNA	847	1635	0
PA_vRNA	109	806	0
NP_vRNA	939	988	1
PA_vRNA	301	2061	0
PA_vRNA	1881	1922	0
PB2_vRNA	635	651	1
PA_vRNA	295	1998	0
NA_vRNA	274	1200	2
PB2_vRNA	1233	1263	0
NP_vRNA	901	939	0
NP_vRNA	902	1212	0
PA_vRNA	143	1015	2
PB2_vRNA	183	1558	0
NA_vRNA	370	921	0
PA_vRNA	313	2028	0
PB2_vRNA	1452	1485	0
PB1_vRNA	531	1998	0
M_vRNA	617	653	0
PA_vRNA	695	1733	0
PA_vRNA	786	859	0
PA_vRNA	1822	2023	0
PB2_vRNA	847	1692	6
NS_vRNA	346	404	0
PA_vRNA	259	2029	0
PB1_vRNA	316	2132	0
PB2_vRNA	391	1248	0
PA_vRNA	2008	2035	41
PA_vRNA	757	1633	22
PB2_vRNA	134	1401	0
PB2_vRNA	1323	1691	0
PB1_vRNA	304	2149	2
PB2_vRNA	728	1753	0
PB2_vRNA	879	1044	0
PA_vRNA	224	2097	1
NA_vRNA	330	922	0
NA_vRNA	751	777	0
PA_vRNA	296	2052	0
PB1_vRNA	450	1924	9
M_vRNA	273	622	0
PA_vRNA	395	1944	0
PB2_vRNA	425	2077	1
PB1_vRNA	417	1956	0
PB1_vRNA	322	2016	0
HA_vRNA	463	1611	2
PB1_vRNA	218	2041	0
PB1_vRNA	336	2143	0
NS_vRNA	242	514	2
PA_vRNA	296	2032	0
PA_vRNA	454	2000	5
PB2_vRNA	371	2044	0
PB1_vRNA	529	1796	0
PB2_vRNA	531	1120	0
NS_vRNA	258	672	0
PB2_vRNA	389	2066	0
NS_vRNA	307	550	0
NP_vRNA	407	644	0
PA_vRNA	517	1866	0
PB1_vRNA	241	1596	3
PA_vRNA	249	1966	0
PA_vRNA	171	1587	0
HA_vRNA	398	675	1
PB1_vRNA	422	2036	0
PB1_vRNA	252	2214	0
PA_vRNA	527	1751	0
NA_vRNA	189	1226	25
NA_vRNA	510	808	0
PB1_vRNA	348	2286	0
PB1_vRNA	437	2037	156
PB1_vRNA	514	1950	1
PA_vRNA	265	2095	0
NA_vRNA	234	1100	0
PB2_vRNA	789	2188	2
HA_vRNA	192	774	1
PB1_vRNA	330	2074	0
PB2_vRNA	232	2140	0
PB2_vRNA	438	1892	0
NP_vRNA	887	1362	1
M_vRNA	478	584	0
PB1_vRNA	435	1932	1
NP_vRNA	938	984	0
NP_vRNA	292	1287	0
PA_vRNA	426	1846	0
PA_vRNA	497	1799	0
PB2_vRNA	2062	2106	0
NA_vRNA	258	1096	1
PB1_vRNA	314	1806	0
NA_vRNA	738	823	0
NP_vRNA	264	1390	2
PA_vRNA	935	1563	0
NA_vRNA	150	596	0
NP_vRNA	277	1339	0
HA_vRNA	654	962	0
PA_vRNA	366	1902	3
PA_vRNA	296	1897	0
PB2_vRNA	877	2043	2
NP_vRNA	711	1032	0
PB2_vRNA	539	1923	1
PA_vRNA	416	1942	0
NA_vRNA	178	1204	2
NS_vRNA	309	513	5
PB1_vRNA	495	1948	0
PA_vRNA	511	1876	0
PB2_vRNA	256	2190	0
PB1_vRNA	795	824	0
PB2_vRNA	272	2219	1
NA_vRNA	456	1037	0
PA_vRNA	260	302	1
NA_vRNA	1064	1093	0
NP_vRNA	242	300	0
PB1_vRNA	632	1871	0
PB1_vRNA	309	2160	1
PB2_vRNA	1375	2162	0
PA_vRNA	505	836	0
NP_vRNA	521	850	1
PA_vRNA	384	1961	0
PB2_vRNA	136	366	0
HA_vRNA	350	1509	0
PB2_vRNA	300	332	0
PB1_vRNA	194	2249	0
M_vRNA	426	643	23
PB1_vRNA	231	2103	0
PB1_vRNA	430	2005	1
PB1_vRNA	816	1646	0
PA_vRNA	350	1875	0
PA_vRNA	276	1931	5
PB2_vRNA	511	846	0
NP_vRNA	684	939	0
PA_vRNA	716	1599	0
PB1_vRNA	383	2020	0
PB1_vRNA	443	2057	0
M_vRNA	209	390	1
PB2_vRNA	490	1947	0
NA_vRNA	180	1337	12
NP_vRNA	983	1031	0
NP_vRNA	242	1021	0
PA_vRNA	492	1767	0
PB2_vRNA	540	1886	0
PA_vRNA	68	929	0
PB1_vRNA	427	1833	0
PB2_vRNA	626	1982	0
PB2_vRNA	510	1938	0
PB2_vRNA	386	1953	2
PB2_vRNA	306	2228	0
NP_vRNA	952	1109	1
PB1_vRNA	636	1879	19
PB2_vRNA	371	2031	0
PB2_vRNA	481	1873	0
PB2_vRNA	739	2025	0
PB2_vRNA	945	1557	0
NA_vRNA	413	1139	4
PB2_vRNA	627	1760	0
NA_vRNA	255	345	1
PB2_vRNA	791	1598	0
NP_vRNA	518	1109	0
NP_vRNA	325	643	0
PB2_vRNA	869	1492	0
PB1_vRNA	430	2052	0
PB2_vRNA	387	1579	0
PB2_vRNA	728	1693	0
PA_vRNA	302	2118	0
PB1_vRNA	415	2090	3
HA_vRNA	270	487	1
NP_vRNA	1029	1121	0
PB2_vRNA	147	1469	1
PA_vRNA	409	1936	0
PA_vRNA	1081	1814	0
NA_vRNA	284	1327	18
PB1_vRNA	504	1970	1
PA_vRNA	454	1904	0
PA_vRNA	363	2008	0
PB2_vRNA	821	1602	0
NP_vRNA	664	1018	0
M_vRNA	600	655	0
PB2_vRNA	366	1086	0
PB1_vRNA	687	1924	0
PB1_vRNA	796	1711	0
PA_vRNA	526	1803	0
PB2_vRNA	381	2049	0
NA_vRNA	174	1062	45
HA_vRNA	1420	1454	1
NP_vRNA	222	1403	0
NA_vRNA	567	743	0
PB2_vRNA	162	2135	1
HA_vRNA	212	561	0
NP_vRNA	565	1051	0
NP_vRNA	837	1179	0
PB2_vRNA	1338	1467	0
PA_vRNA	370	1981	1
NS_vRNA	172	200	1
PB1_vRNA	372	2133	0
PB2_vRNA	136	170	0
PA_vRNA	284	2028	1936
PA_vRNA	525	1843	0
PB1_vRNA	302	2147	1
PB2_vRNA	754	1587	0
NP_vRNA	1109	1167	1
NP_vRNA	990	1031	0
PB2_vRNA	539	562	0
PA_vRNA	383	1894	0
HA_vRNA	300	1613	5
PB1_vRNA	418	2018	1
M_vRNA	594	643	1
NA_vRNA	257	443	0
PA_vRNA	753	1732	0
M_vRNA	619	672	1
PB1_vRNA	450	2034	0
PB2_vRNA	186	2044	0
PB2_vRNA	383	2105	0
PA_vRNA	462	1851	0
HA_vRNA	1003	1214	0
PA_vRNA	737	1597	0
PA_vRNA	647	1689	0
PA_vRNA	293	2161	0
HA_vRNA	668	1244	1
NP_vRNA	417	467	0
PB1_vRNA	86	1458	0
NA_vRNA	455	1072	0
PA_vRNA	815	1957	0
PB1_vRNA	289	2153	0
PA_vRNA	237	2051	2
PA_vRNA	634	1818	1
NP_vRNA	815	1006	0
PB1_vRNA	906	1694	0
PB1_vRNA	531	1931	0
PB2_vRNA	272	2239	0
HA_vRNA	302	1510	2
PB1_vRNA	866	1613	3
PB1_vRNA	2152	2195	3066
PB2_vRNA	440	1876	0
NP_vRNA	610	1092	0
PA_vRNA	355	1984	0
PA_vRNA	750	1576	0
PB1_vRNA	793	1685	0
PA_vRNA	306	2002	0
NP_vRNA	568	1138	0
PB1_vRNA	317	2143	0
HA_vRNA	678	1519	0
PA_vRNA	462	1823	0
PB2_vRNA	248	2215	0
PB2_vRNA	836	945	0
PA_vRNA	512	1815	0
NP_vRNA	503	1140	1
PA_vRNA	392	2066	0
PB1_vRNA	223	2195	0
PB1_vRNA	477	515	0
NP_vRNA	931	974	1
PB1_vRNA	248	2157	0
PB2_vRNA	440	1893	0
PB1_vRNA	426	2019	0
NP_vRNA	378	1249	0
PB2_vRNA	595	1776	0
PA_vRNA	253	2062	4445
PB2_vRNA	227	2079	0
NP_vRNA	269	1207	0
PA_vRNA	402	1333	0
NP_vRNA	980	1131	1
PB1_vRNA	644	1811	0
PA_vRNA	423	1549	0
NA_vRNA	184	1274	153
NA_vRNA	142	186	0
NP_vRNA	407	1205	0
PB2_vRNA	134	1384	0
PA_vRNA	720	1596	0
NS_vRNA	66	87	0
PB1_vRNA	249	2219	0
PA_vRNA	497	1994	0
PB1_vRNA	283	1449	0
NA_vRNA	630	1005	0
PA_vRNA	302	2006	0
PB2_vRNA	343	1986	0
NP_vRNA	707	743	0
PA_vRNA	333	2028	0
PB2_vRNA	356	2152	0
PB1_vRNA	427	2019	1
NP_vRNA	809	1475	0
PA_vRNA	297	2038	782
PA_vRNA	152	1103	0
PB1_vRNA	472	2110	0
PA_vRNA	367	1979	0
PA_vRNA	668	1717	0
PB2_vRNA	713	1774	0
NA_vRNA	120	839	1
M_vRNA	184	495	0
PB2_vRNA	561	1872	0
PB2_vRNA	245	2158	0
NA_vRNA	342	604	1
PB2_vRNA	653	1855	0
PB2_vRNA	803	1050	0
PA_vRNA	507	1834	0
NP_vRNA	597	830	0
NP_vRNA	939	1030	0
PA_vRNA	53	1001	0
PB1_vRNA	872	1795	0
PB2_vRNA	331	407	0
PB1_vRNA	450	2053	0
PA_vRNA	1617	1667	0
NA_vRNA	269	764	0
PA_vRNA	206	2104	11
PB1_vRNA	796	1603	0
PB2_vRNA	1006	1528	0
M_vRNA	425	629	0
PA_vRNA	658	1776	0
NA_vRNA	445	1025	18
PB1_vRNA	566	1907	0
PB2_vRNA	766	1698	0
PB2_vRNA	390	2069	0
PA_vRNA	814	1604	0
PA_vRNA	114	175	0
PB1_vRNA	442	1990	0
PA_vRNA	291	1963	0
M_vRNA	293	452	2
PA_vRNA	208	1764	0
PA_vRNA	350	1887	0
PB2_vRNA	894	951	0
NS_vRNA	253	339	2
NA_vRNA	581	930	0
NA_vRNA	911	1115	0
PB2_vRNA	505	1993	0
PB1_vRNA	224	2255	0
PB2_vRNA	227	2179	2
NA_vRNA	562	1094	0
NP_vRNA	223	384	0
PB1_vRNA	219	2185	2
PB2_vRNA	229	2165	0
NA_vRNA	353	952	0
PB2_vRNA	468	2015	0
PA_vRNA	377	654	0
PA_vRNA	1113	1300	0
M_vRNA	396	627	0
PB2_vRNA	258	2215	0
PB1_vRNA	450	2015	0
PB2_vRNA	179	2168	1
HA_vRNA	447	1488	1
NA_vRNA	351	1223	0
PB1_vRNA	372	2075	792
PB2_vRNA	1299	1488	0
PA_vRNA	316	2123	0
M_vRNA	447	643	2
PB1_vRNA	216	1018	1
PA_vRNA	527	1706	0
PA_vRNA	1430	1598	0
NA_vRNA	385	1136	0
PA_vRNA	584	1823	0
PA_vRNA	129	1881	0
PA_vRNA	309	2087	0
PB2_vRNA	264	2093	0
PB2_vRNA	340	2117	0
PA_vRNA	224	2118	1
HA_vRNA	1116	1349	0
NP_vRNA	838	1419	0
PB2_vRNA	245	2201	0
PB2_vRNA	622	1901	0
PA_vRNA	316	1934	0
PA_vRNA	334	1948	0
NA_vRNA	81	1224	0
PA_vRNA	524	1917	0
HA_vRNA	285	588	1
NA_vRNA	324	453	0
PA_vRNA	469	1504	1
NA_vRNA	232	1219	0
NP_vRNA	1101	1159	2
HA_vRNA	600	1270	1
NA_vRNA	126	1259	1
NA_vRNA	262	787	1
PB2_vRNA	208	2154	4
PB2_vRNA	660	931	0
PA_vRNA	495	1760	0
PA_vRNA	575	1841	1
PB2_vRNA	198	2188	4
PB1_vRNA	768	1770	0
HA_vRNA	598	1220	2
NP_vRNA	713	1016	0
PA_vRNA	322	1545	0
PA_vRNA	423	1944	0
PA_vRNA	276	2049	2
NA_vRNA	290	1144	0
PB1_vRNA	230	2152	0
PB1_vRNA	405	2195	0
PB1_vRNA	1263	1623	0
NP_vRNA	346	535	1
PA_vRNA	280	1998	0
PB2_vRNA	750	803	0
NP_vRNA	231	1402	8
PB1_vRNA	363	2129	0
PB2_vRNA	816	2199	0
NP_vRNA	876	981	0
PB1_vRNA	871	1387	0
HA_vRNA	259	276	0
PB2_vRNA	308	2015	130
PB1_vRNA	260	2186	0
PA_vRNA	139	1657	3
PA_vRNA	482	1879	0
PA_vRNA	703	991	0
PA_vRNA	295	2051	0
PB2_vRNA	218	2168	0
PB1_vRNA	275	1992	0
HA_vRNA	764	1383	0
NP_vRNA	307	1326	0
NS_vRNA	504	531	2
NP_vRNA	842	863	0
PB2_vRNA	199	2163	0
PA_vRNA	364	1999	0
PB2_vRNA	613	703	0
NA_vRNA	506	664	0
HA_vRNA	486	1116	0
HA_vRNA	1546	1583	0
PA_vRNA	284	2029	1
PB2_vRNA	587	2140	0
PA_vRNA	328	649	10
PB1_vRNA	178	1958	1
PB1_vRNA	1993	2087	39
PB2_vRNA	431	1998	0
PA_vRNA	265	292	0
PA_vRNA	1116	1153	0
PA_vRNA	508	1845	0
PB1_vRNA	703	796	0
HA_vRNA	547	1135	1
NP_vRNA	340	529	0
PA_vRNA	450	1877	1
PB1_vRNA	822	1718	0
PB2_vRNA	353	856	0
PB2_vRNA	444	913	0
PB1_vRNA	337	2115	2
PB2_vRNA	823	1937	0
PA_vRNA	446	1955	0
PA_vRNA	246	2083	0
PA_vRNA	1137	1981	0
PB2_vRNA	453	2004	0
PB2_vRNA	186	2181	0
NS_vRNA	827	843	0
M_vRNA	124	906	2
HA_vRNA	634	1305	3
PB1_vRNA	260	2230	0
PB2_vRNA	200	2204	0
NA_vRNA	468	1091	0
PA_vRNA	252	2035	0
NP_vRNA	153	1127	1
HA_vRNA	694	1516	0
NP_vRNA	917	937	1
PB1_vRNA	411	2033	0
PB1_vRNA	568	1725	2
PA_vRNA	752	894	0
NS_vRNA	580	644	1
PB2_vRNA	339	2049	0
M_vRNA	533	587	0
M_vRNA	376	636	0
NP_vRNA	921	934	2
PB2_vRNA	563	1882	0
NP_vRNA	703	1021	0
NP_vRNA	188	1176	0
PB1_vRNA	275	2055	0
PB2_vRNA	516	1975	0
PB1_vRNA	692	1822	0
HA_vRNA	433	1302	1
M_vRNA	368	641	1
HA_vRNA	466	1350	1
PA_vRNA	317	1960	0
PA_vRNA	1223	2146	4
NP_vRNA	400	1060	0
PB2_vRNA	541	1928	0
PB1_vRNA	430	2062	0
PB1_vRNA	415	2185	0
NP_vRNA	709	915	0
PB1_vRNA	535	681	0
PB2_vRNA	424	2180	0
HA_vRNA	332	1633	0
PB2_vRNA	1043	1142	0
PB1_vRNA	2187	2219	2
NA_vRNA	173	1310	2
PA_vRNA	211	2076	0
PB2_vRNA	1779	2125	0
NP_vRNA	525	1460	0
PA_vRNA	694	1606	0
NP_vRNA	1052	1232	1
PA_vRNA	526	1876	0
PA_vRNA	1492	1665	0
HA_vRNA	237	787	0
PB1_vRNA	306	2154	0
PB1_vRNA	336	1997	0
PA_vRNA	158	324	0
PB1_vRNA	405	2004	0
PA_vRNA	661	1027	0
HA_vRNA	675	1006	1
NP_vRNA	938	991	0
PB2_vRNA	739	783	0
NP_vRNA	438	1061	0
HA_vRNA	820	853	0
PA_vRNA	511	1865	0
M_vRNA	291	364	15
PA_vRNA	427	1922	0
PA_vRNA	59	1960	0
PB1_vRNA	2206	2268	1
PA_vRNA	407	2078	0
NA_vRNA	517	564	1
NP_vRNA	564	725	0
PA_vRNA	350	1987	34
NP_vRNA	380	770	0
PA_vRNA	265	2058	0
NS_vRNA	222	689	0
PB2_vRNA	250	2196	0
PB1_vRNA	934	2031	0
PB2_vRNA	553	1942	0
PA_vRNA	312	2128	49
PA_vRNA	256	2033	0
PB1_vRNA	1094	1127	1
PB2_vRNA	724	784	0
PA_vRNA	267	2038	4
PB1_vRNA	1876	1926	0
NA_vRNA	144	1235	0
PB2_vRNA	452	2053	0
PA_vRNA	236	2108	0
PB1_vRNA	713	1731	1
NA_vRNA	1070	1096	0
PB2_vRNA	1179	1473	0
NP_vRNA	569	600	0
PA_vRNA	2084	2112	2
PB2_vRNA	228	2236	0
PA_vRNA	345	1628	0
PB1_vRNA	736	1733	21
PB1_vRNA	1437	1661	0
PB1_vRNA	262	2191	0
PB2_vRNA	350	2185	0
PA_vRNA	68	143	2
PA_vRNA	334	2022	0
PA_vRNA	474	823	0
PA_vRNA	237	2007	0
PA_vRNA	436	1790	29
PA_vRNA	350	1882	0
PA_vRNA	908	1445	1
PB2_vRNA	341	2099	0
PB2_vRNA	202	2195	0
PB1_vRNA	419	2121	0
PB2_vRNA	389	2014	0
PB2_vRNA	579	1796	9
NA_vRNA	533	1017	0
PA_vRNA	366	2028	0
PB1_vRNA	588	1823	0
PB2_vRNA	1296	1369	0
PB2_vRNA	1476	1562	3
PB2_vRNA	423	2062	0
PA_vRNA	777	1882	0
PB1_vRNA	416	2038	1
PB2_vRNA	387	2026	0
PB2_vRNA	600	651	0
PA_vRNA	1101	1644	0
PB2_vRNA	199	2189	0
PA_vRNA	633	1603	0
PA_vRNA	310	2119	0
PB2_vRNA	418	1722	1
PA_vRNA	439	1991	0
PA_vRNA	673	1703	0
PB1_vRNA	221	2025	0
PA_vRNA	257	1943	1
PB2_vRNA	268	2134	0
PB1_vRNA	417	1999	0
PB2_vRNA	267	2145	0
PB1_vRNA	389	2028	1
PB1_vRNA	937	1520	0
NA_vRNA	381	1207	0
PA_vRNA	311	1963	0
PA_vRNA	586	1787	0
PB2_vRNA	260	2135	0
PA_vRNA	433	1910	0
NP_vRNA	677	1208	1
PA_vRNA	523	617	10
NP_vRNA	1024	1115	0
PA_vRNA	252	2044	0
NA_vRNA	863	916	1
PA_vRNA	583	1742	0
PB1_vRNA	480	2019	0
NP_vRNA	224	1053	0
PB2_vRNA	283	2223	0
NP_vRNA	405	1217	3
PA_vRNA	226	2086	0
PB1_vRNA	1212	1667	0
PA_vRNA	601	1896	0
PB2_vRNA	113	185	3
PB2_vRNA	795	1673	0
PA_vRNA	526	1801	0
PB1_vRNA	800	1769	0
NA_vRNA	352	1125	1
PB1_vRNA	2149	2192	1
NA_vRNA	327	635	0
PB1_vRNA	829	1348	0
PB2_vRNA	1207	1277	0
NA_vRNA	414	1286	0
PA_vRNA	268	2027	1
PA_vRNA	309	344	0
PB2_vRNA	1168	1192	0
PA_vRNA	626	1485	0
NP_vRNA	936	985	0
M_vRNA	579	639	1
PA_vRNA	600	1709	0
HA_vRNA	106	683	0
PB2_vRNA	689	1766	0
PA_vRNA	604	1750	0
HA_vRNA	948	1108	0
PA_vRNA	828	884	0
PB2_vRNA	238	2140	0
PA_vRNA	537	1951	4
PB1_vRNA	383	2123	0
PB2_vRNA	440	1941	3
NP_vRNA	508	1081	0
NA_vRNA	270	1170	0
NA_vRNA	235	1257	0
NP_vRNA	136	547	0
PB2_vRNA	455	1960	0
PA_vRNA	453	1871	0
PB1_vRNA	426	1866	0
NS_vRNA	160	684	0
PB2_vRNA	279	2100	1
PB2_vRNA	344	2149	0
PB2_vRNA	1913	1981	0
PA_vRNA	694	1058	0
PA_vRNA	1260	1840	0
NA_vRNA	881	1060	0
PA_vRNA	381	1853	0
PA_vRNA	386	1819	2
PA_vRNA	174	2124	0
PB2_vRNA	512	1831	1
PA_vRNA	397	1842	0
PA_vRNA	669	753	0
NA_vRNA	421	1070	1
PA_vRNA	281	2051	0
PA_vRNA	292	2051	4
HA_vRNA	129	1218	0
PA_vRNA	388	1929	0
PB1_vRNA	289	2169	0
PB2_vRNA	242	266	0
NP_vRNA	499	1175	0
NP_vRNA	258	1426	0
PA_vRNA	613	1781	0
NA_vRNA	346	989	0
NS_vRNA	349	405	1
PA_vRNA	383	1855	0
PB2_vRNA	571	1743	0
PA_vRNA	287	2039	0
PB2_vRNA	167	2105	0
PA_vRNA	633	1641	0
PB1_vRNA	833	1544	0
PA_vRNA	286	2043	0
PA_vRNA	698	1653	0
NP_vRNA	197	1403	0
NP_vRNA	917	1092	0
PA_vRNA	312	2058	0
PB2_vRNA	1826	1937	7
HA_vRNA	820	1032	0
PB1_vRNA	148	1113	1
PA_vRNA	486	1883	0
NA_vRNA	588	884	0
PB2_vRNA	85	1599	2
NA_vRNA	384	1098	0
HA_vRNA	212	1619	0
HA_vRNA	489	1373	0
PB2_vRNA	232	1196	0
PB1_vRNA	485	1787	1
PB1_vRNA	693	1821	11
NP_vRNA	345	1310	2
PB2_vRNA	563	1890	0
NA_vRNA	348	373	0
PA_vRNA	299	1931	0
HA_vRNA	399	1422	0
PB1_vRNA	815	1252	0
PA_vRNA	407	1852	0
PB2_vRNA	510	2106	0
NP_vRNA	344	911	0
PB1_vRNA	298	2153	0
PA_vRNA	473	1872	5
PB1_vRNA	451	2013	0
PB1_vRNA	705	1736	0
PB1_vRNA	348	2130	1
NA_vRNA	535	934	0
NP_vRNA	307	393	0
HA_vRNA	355	1336	0
PB1_vRNA	373	2069	0
PA_vRNA	221	2018	0
PB1_vRNA	395	2025	2
HA_vRNA	696	785	0
NP_vRNA	590	801	0
NS_vRNA	462	536	0
PA_vRNA	1624	1658	6
PA_vRNA	371	1834	0
PA_vRNA	488	2151	0
PB2_vRNA	687	1830	0
PB2_vRNA	257	2134	1
HA_vRNA	720	1302	0
PA_vRNA	345	1982	0
PB2_vRNA	709	1704	2
PB2_vRNA	342	2165	0
PA_vRNA	205	997	0
NA_vRNA	718	751	0
PA_vRNA	408	1874	0
PA_vRNA	561	1953	6
PA_vRNA	1073	1676	0
PA_vRNA	409	1844	0
HA_vRNA	646	671	1
PA_vRNA	193	2091	0
HA_vRNA	386	1560	0
PB2_vRNA	1243	1844	0
NP_vRNA	969	1137	0
PB2_vRNA	543	1889	0
PB2_vRNA	386	2039	0
PB2_vRNA	454	2018	0
NA_vRNA	322	886	1
PA_vRNA	653	1792	0
NP_vRNA	139	640	0
PB1_vRNA	311	2192	0
NP_vRNA	207	264	0
PA_vRNA	719	1630	0
PA_vRNA	304	2116	0
PA_vRNA	194	2071	0
PB2_vRNA	932	1075	0
PA_vRNA	233	2083	57
PA_vRNA	702	1704	1
PA_vRNA	543	1666	0
NA_vRNA	305	634	1
M_vRNA	282	746	0
PB1_vRNA	430	1987	0
PB2_vRNA	98	526	0
PA_vRNA	668	1651	0
NA_vRNA	296	639	0
PB1_vRNA	417	1993	0
PB1_vRNA	528	1878	1
NA_vRNA	859	1126	0
NA_vRNA	189	1031	0
HA_vRNA	522	881	0
PB1_vRNA	524	1906	0
NA_vRNA	1060	1096	0
PA_vRNA	689	1057	0
PA_vRNA	477	1398	1
NP_vRNA	1197	1260	0
